film_id,scene_id,scene_number,scene_header,marker_type,start_line,end_line,scene_position_pct,utterance_count,spoken_utterance_count,song_utterance_count
toy_story_3_2010,toy_story_3_2010_s111,111,INT. GARBAGE TRUCK - NIGHT,slug_line,3986,3991,0.8397,0,0,0
toy_story_3_2010,toy_story_3_2010_s112,112,EXT. DUMP - NIGHT,slug_line,3992,3994,0.8473,0,0,0
toy_story_3_2010,toy_story_3_2010_s113,113,INT. GARBAGE TRUCK - NIGHT,slug_line,3995,4001,0.855,2,2,0
toy_story_3_2010,toy_story_3_2010_s114,114,EXT. DUMP - NIGHT,slug_line,4002,4004,0.8626,0,0,0
toy_story_3_2010,toy_story_3_2010_s115,115,INT. GARBAGE TRUCK - NIGHT,slug_line,4005,4007,0.8702,0,0,0
toy_story_3_2010,toy_story_3_2010_s116,116,EXT. GARBAGE PIT - NIGHT,slug_line,4008,4033,0.8779,5,5,0
toy_story_3_2010,toy_story_3_2010_s117,117,EXT. CONVEYER BELT - NIGHT,slug_line,4034,4035,0.8855,0,0,0
toy_story_3_2010,toy_story_3_2010_s118,118,INT. CONVEYER BELT - NIGHT,slug_line,4036,4117,0.8931,21,21,0
toy_story_3_2010,toy_story_3_2010_s119,119,EXT. DUMP / STAIRWAY TO HEAVEN - NIGHT,slug_line,4118,4170,0.9008,12,12,0
toy_story_3_2010,toy_story_3_2010_s120,120,EXT. INCINERATOR HOPPER - NIGHT,slug_line,4171,4208,0.9084,3,3,0
toy_story_3_2010,toy_story_3_2010_s121,121,INT. CRANE OPERATOR’S BOOTH - NIGHT,slug_line,4209,4213,0.916,1,1,0
toy_story_3_2010,toy_story_3_2010_s122,122,EXT. DUMP - DAWN,slug_line,4214,4251,0.9237,12,12,0
toy_story_3_2010,toy_story_3_2010_s123,123,"EXT. GARBAGE DUMP, ELSEWHERE - DAY",slug_line,4252,4267,0.9313,4,4,0
toy_story_3_2010,toy_story_3_2010_s124,124,EXT. GARBAGE DUMP - DAY,slug_line,4268,4307,0.9389,10,10,0
toy_story_3_2010,toy_story_3_2010_s125,125,EXT. DRIVEWAY - DAY,slug_line,4308,4322,0.9466,4,4,0
toy_story_3_2010,toy_story_3_2010_s126,126,INT. BACK YARD - DAY,slug_line,4323,4335,0.9542,3,3,0
toy_story_3_2010,toy_story_3_2010_s127,127,EXT. GARAGE ROOF - DAY,slug_line,4336,4339,0.9618,0,0,0
toy_story_3_2010,toy_story_3_2010_s128,128,INT. ANDY’S ROOM - DAY,slug_line,4340,4477,0.9695,35,35,0
toy_story_3_2010,toy_story_3_2010_s129,129,INT. CAR - DAY,slug_line,4478,4480,0.9771,0,0,0
toy_story_3_2010,toy_story_3_2010_s130,130,EXT. HOUSE - DAY,slug_line,4481,4628,0.9847,20,20,0
toy_story_3_2010,toy_story_3_2010_s131,131,EXT. BONNIE’S HOUSE - LATE AFTERNOON - MONTAGE,slug_line,4629,4630,0.9924,0,0,0
toy_story_3_2010,toy_story_3_2010_s132,132,EXT. BONNIE’S HOUSE - DUSK,slug_line,4631,4657,1.0,4,4,0
