film_id,event_id,scene_id,utterance_id,scene_position_pct,speaker,raw_speaker,character_id,canonical_name,text,word_count,utterance_type,addressee,addressee_type,line_number,parenthetical,cue_type,gender,gender_rationale,is_named,is_protagonist,included_in_network,parser_canonical_name
toy_story_3_2010,60,toy_story_3_2010_s014,toy_story_3_2010_s014_u0060,0.0992,JESSIE,JESSIE,toy_story_3_2010_jessie,Jessie,"We’re ready, Woody! Let’s do it!",6,spoken,,,302,,standalone,F,,TRUE,FALSE,TRUE,Jessie
toy_story_3_2010,61,toy_story_3_2010_s014,toy_story_3_2010_s014_u0061,0.0992,BUZZ,BUZZ,toy_story_3_2010_buzz,Buzz,Target is on approach. Woody’s eyes are fixed on the door.,11,spoken,,,314,,standalone,M,,TRUE,TRUE,TRUE,Buzz
toy_story_3_2010,62,toy_story_3_2010_s014,toy_story_3_2010_s014_u0062,0.0992,WOODY,WOODY,toy_story_3_2010_woody,Woody,"Just like we rehearsed it, guys... The door opens. ANDY enters but we only SEE his jean-clad legs. He scans the room, zeroes in on the toy chest. He lifts the lid REVEALING... Andy is a teenager. His hair is long and his voice deep, but he has the same kind face. He looks down, puzzled. The Toys lie, lifeless, amid sports equipment and clothing. The phone RINGS again. Andy’s hand rummages. Woody hugs the cordless as Andy’s fingers pass by and find the cell phone. He pulls it out. The phone is stuck in Rex’s arms. Andy pulls. Rex clings. Andy finally yanks the phone loose.",107,spoken,,,317,,standalone,M,,TRUE,TRUE,TRUE,Woody
toy_story_3_2010,63,toy_story_3_2010_s014,toy_story_3_2010_s014_u0063,0.0992,ANDY,ANDY,toy_story_3_2010_andy,Andy,Hello...?,1,spoken,,,330,,standalone,M,,TRUE,FALSE,TRUE,Andy
toy_story_3_2010,64,toy_story_3_2010_s014,toy_story_3_2010_s014_u0064,0.0992,ANDY,ANDY (CONT'D),toy_story_3_2010_andy,Andy,"Molly, stay outta my room!",5,spoken,,,336,,standalone,M,,TRUE,FALSE,TRUE,Andy
toy_story_3_2010,65,toy_story_3_2010_s014,toy_story_3_2010_s014_u0065,0.0992,MOLLY,MOLLY (O.S.),toy_story_3_2010_molly,Molly,"I wasn’t in your room! Andy scoffs, looks down at Rex in his hand. Rex lies",16,spoken,,,338,,standalone,F,,TRUE,FALSE,TRUE,Molly
toy_story_3_2010,66,toy_story_3_2010_s014,toy_story_3_2010_s014_u0066,0.0992,ANDY,ANDY,toy_story_3_2010_andy,Andy,Then who was messing with my stuff?,7,spoken,,,343,,standalone,M,,TRUE,FALSE,TRUE,Andy
toy_story_3_2010,67,toy_story_3_2010_s014,toy_story_3_2010_s014_u0067,0.0992,MOLLY,MOLLY (O.S.),toy_story_3_2010_molly,Molly,It wasn’t me...!,3,spoken,,,345,,standalone,F,,TRUE,FALSE,TRUE,Molly
toy_story_3_2010,68,toy_story_3_2010_s014,toy_story_3_2010_s014_u0068,0.0992,MR. POTATO HEAD,MR. POTATO HEAD,toy_story_3_2010_mr_potato_head,Mr. Potato Head,"Well, that went well! They spill out onto the floor. The room has changed -- rock posters, guitar, skateboard, other teen detritus.",22,spoken,,,350,,standalone,M,,TRUE,FALSE,TRUE,Mr. Potato Head
toy_story_3_2010,69,toy_story_3_2010_s014,toy_story_3_2010_s014_u0069,0.0992,REX,REX,toy_story_3_2010_rex,Rex,He held me! He actually held me!,7,spoken,,,354,,standalone,M,,TRUE,FALSE,TRUE,Rex
